jira_id,issue_type,prefactoring_detected,confidence,structural_refactoring,structural_td_fixed,refactoring_count,fixed_count,new_count,diff_available,reasoning
FLINK-29928,New Feature,False,high,True,True,15,3,1,True,"Two of the three fixed SonarQube issues are in RocksDBOperationUtils.java, which is the core file refactored for the TM-wide memory sharing feature — the method allocateSharedCachesIfConfigured was restructured to delegate to the new RocksDBSharedResourcesFactory, and the parentheses (S1611) and assert (S4274) fixes in that file are natural byproducts of rewriting/simplifying the method body. The third issue (S3824 in MergingWindowSet.java) has no connection to the RocksDB memory sharing feature and is purely incidental cleanup. The new RocksDBSharedResourcesFactory.java file introduces the structural Extract Class refactoring that is the heart of the feature, and the access modifier changes (SharedResources class and methods made public) were necessary to expose the TM-level shared resources through the Environment interface."
FLINK-36862,Improvement,False,high,True,False,3,2882,0,True,"The one SonarQube issue in a feature-related file (java:S3655 in ToTimestampLtzTypeStrategy.java) is a minor Optional access warning in the newly written code and is causally related to the feature work. However, the overwhelming majority of fixed issues (19 out of 20) are in completely unrelated files: flink-clients (CliFrontend.java, GenericCLI.java, DefaultClusterClientServiceLoader.java, ApplicationClusterEntryPoint.java, ApplicationDispatcherBootstrap.java, ApplicationDispatcherGatewayServiceFactory.java, FromClasspathEntryClassInformationProvider.java, DefaultPackagedProgramRetriever.java, PackagedProgram.java, ArtifactFetchManager.java, RestClusterClient.java) and flink-connector-base (HybridSourceReader.java, HybridSourceSplitEnumerator.java), none of which are touched by the TO_TIMESTAMP_LTZ feature implementation. These represent incidental cleanup of Stream.collect/instanceof patterns in files that the feature never needed to touch."
FLINK-12784,Improvement,False,high,False,False,1,1,0,True,"The single SonarQube fix (java:S3824, Map.computeIfAbsent replacement) is in MergingWindowSet.java in the flink-table-runtime-blink module, which has zero connection to the InfluxDB metrics reporter work in flink-metrics-influxdb. The feature changes are entirely confined to InfluxdbReporter.java, InfluxdbReporterOptions.java, and their test file, adding retention policy support. The TD fix in MergingWindowSet.java is purely incidental cleanup committed alongside the feature work with no causal relationship."
FLINK-32811,Improvement,False,high,True,False,16,6,3,True,"The feature work directly touched NetUtils.java (to add port range parsing logic) and TaskManagerServices.java (to wire up the new port range support), which are the exact files where 5 of the 6 SonarQube issues were fixed. The three java:S2130 fixes in NetUtils.java (Integer.parseInt vs Integer.valueOf) are a natural byproduct of modifying the getPortRangeFromString method to add validation logic — the developer rewrote those lines as part of extending the method. The two java:S2095 and java:S112 fixes in TaskManagerServices.java coincide with modifications to that file for the feature (adding the log statement), but these resource-closure and generic-exception issues appear to be opportunistic cleanup rather than direct byproducts of adding port range support, making them partially incidental. Overall the majority (4/6) of fixed TD issues are causally related to the feature implementation touching those specific methods."
FLINK-11856,Improvement,False,high,True,False,13,2,77,True,"The two fixed SonarQube issues (java:S6213 in AbstractRowSerializer.java and BinaryRowSerializer.java) concern renaming a variable to not match a restricted identifier — these are cosmetic fixes in serializer utility files that were refactored as supporting infrastructure for the BinaryHashTable feature, but the variable rename itself is not a byproduct of implementing the hash table. The core feature work created entirely new files (BaseHybridHashTable, BinaryHashTable, BinaryHashPartition, etc.) and 77 new TD issues were introduced, while the 2 fixed issues are minor cosmetic cleanups in pre-existing serializer files touched only for API restructuring (making methods abstract). The test coverage (BinaryHashTableTest) targets the new hash table logic, not the serializer files where TD was fixed, confirming the fixes are incidental cleanup during refactoring rather than causally driven by the feature."
FLINK-33672,Improvement,False,high,False,False,4,1,0,True,"The JIRA issue focuses on replacing Map.keys()+get() with Map.entries() in over-window operator files (ProcTimeRangeBoundedPrecedingFunction.java, RowTimeRangeBoundedPrecedingFunction.java, RowTimeRowsBoundedPrecedingFunction.java). The single SonarQube fix (java:S3824 - replace Map.get() with computeIfAbsent()) is located in MergingWindowSet.java, which is a completely different file unrelated to the over-window improvements described in the JIRA. None of the diff changes touch MergingWindowSet.java, meaning this TD fix was committed as incidental cleanup alongside the feature work rather than as a causal byproduct of implementing the feature."
FLINK-27101,New Feature,False,high,False,False,33,1,0,True,"The single SonarQube fix is in MergingWindowSet.java (replace Map.get() + condition with Map.computeIfAbsent()), which is in flink-table/flink-table-runtime — a completely unrelated module to the checkpoint REST API feature. The feature work touched CheckpointCoordinator, Dispatcher, JobMaster, SchedulerNG, and REST handler files in flink-runtime and flink-core; none of the feature changes touched MergingWindowSet.java. This is a cosmetic cleanup in an unrelated table runtime utility class that was committed alongside but has no logical connection to the checkpoint triggering REST API feature."
FLINK-21451,Improvement,False,high,True,False,5,1,0,True,"The single fixed SonarQube issue is in MergingWindowSet.java (flink-table module), which is completely unrelated to the JIRA feature work focused on removing JobID from TaskExecutionState in the flink-runtime module. The feature work touched TaskExecutionState.java, TaskExecutor.java, Task.java, and numerous scheduler/jobmaster files — none of which overlap with the MergingWindowSet.java file where the Map.computeIfAbsent() suggestion was fixed. This is a classic incidental cleanup: a cosmetic TD fix in an unrelated utility class committed alongside the feature refactoring."
FLINK-16611,Improvement,False,high,False,False,1,1,0,True,"The single fixed SonarQube issue is in MergingWindowSet.java (flink-table module), a Map.computeIfAbsent() cosmetic fix that has absolutely no connection to the Datadog chunking feature. The feature work was entirely confined to flink-metrics/flink-metrics-datadog files (DatadogHttpReporter.java, DSeries.java, DMetric.java, DCounter.java). There is zero spatial overlap between the fixed TD issue and the feature's code locus, making this a clear case of incidental cleanup committed alongside the feature work."
FLINK-5552,Improvement,True,high,True,True,14,3,5,True,"All three fixed SonarQube issues (java:S112 generic exception, java:S1191 Sun class usage, java:S2160 missing equals override) are in JMXReporter.java, which was directly restructured as part of implementing the JVM-wide JMX server feature. The inner JMXServer class was extracted from JMXReporter into a new top-level class (flink-runtime/management/JMXServer.java) and the JMXService singleton was introduced, so the code that contained those violations was moved/removed as a natural byproduct of the Extract Class refactoring — not as a deliberate TD cleanup. The RefactoringMiner detections (Extract Class × 2, Extract And Move Method) confirm the structural shape of the change, and the new test files (JMXServerTest.java, JMXServiceTest.java) directly cover the refactored code, further cementing the causal relationship."
FLINK-38018,Improvement,False,high,True,True,3,2,0,True,"Both fixed SonarQube issues (java:S1874 flagging use of deprecated OutputFormatSinkFunction) are in SavepointWriter.java, which is the exact file modified as the core of the JIRA work to migrate from sink API v1 to sink API v2. The diff shows the direct replacement of 'new OutputFormatSinkFunction<>()' with 'new OutputFormatSink<>()', which simultaneously resolves the deprecated-API SonarQube warnings as a direct byproduct of the migration. The TD fixes are not incidental cleanup but a necessary consequence of replacing the deprecated sink API with the new OutputFormatSink implementation created specifically for this migration."
FLINK-22288,Improvement,False,high,True,False,1,1,0,True,"The single SonarQube issue fixed (java:S1172 — unused method parameter 'connectionOptions' in JdbcSink.java) is precisely the parameter that the JIRA issue FLINK-22288 explicitly targets for removal. The fix is in the exact file and method (JdbcSink.exactlyOnceSink) that constitutes the entire scope of the feature work. The code diff shows the parameter removed from both the method signature in JdbcSink.java and from the test call in JdbcExactlyOnceSinkE2eTest.java, confirming the TD fix was not incidental cleanup but the direct implementation of the improvement described in the JIRA ticket."
FLINK-21210,Improvement,False,high,False,False,1,1,0,True,"The single fixed SonarQube issue (java:S3824, Map.computeIfAbsent replacement) is in MergingWindowSet.java, a table-runtime file that has no connection to the JIRA feature work, which exclusively touched ApplicationClusterEntryPoint.java and ClusterEntrypoint.java to add explicit PackagedProgram.close() handling. The feature diff adds a cleanupDirectories() override and changes a method access modifier in the entrypoint classes, none of which overlap spatially or logically with MergingWindowSet.java. The TD fix is clearly incidental cleanup committed alongside the feature work."
FLINK-24489,Improvement,True,high,True,True,14,8,0,True,"The JIRA improvement directly touched SharedBuffer.java to add cache size thresholds via Guava Cache, and 6 of the 8 fixed SonarQube issues are in that exact file: 4 constant naming violations (java:S115) were fixed as a natural byproduct of renaming legacyEntriesStateName/entriesStateName/eventsStateName/eventsCountStateName to UPPER_SNAKE_CASE during the refactoring, and the generic exception issues (java:S1130, java:S112) were fixed in the same constructor that was restructured to add the new CacheBuilder logic. The remaining 2 issues are incidental: java:S110 in TaskManagersHandler.java (completely unrelated file never touched by the feature) and java:S3824 in MergingWindowSet.java (another unrelated file), indicating opportunistic cleanup committed alongside the feature work."
FLINK-24697,Improvement,False,high,False,False,9,1,0,True,"The single SonarQube fix (java:S3824 - Map.computeIfAbsent replacement) is in MergingWindowSet.java, which is a windowing runtime operator file completely unrelated to the Kafka connector feature work. The JIRA issue and all substantive diff changes are confined to KafkaDynamicSource.java and its test files (KafkaDynamicTableFactoryTest.java, KafkaTableITCase.java). There is zero spatial overlap between the fixed TD location and the feature's locus, making this clearly incidental cleanup committed alongside the Kafka offset reset feature."
FLINK-37267,New Feature,True,high,True,False,18,1,4,True,"The single fixed SonarQube issue (java:S3824 Map.get() + condition → Map.computeIfAbsent() in MergingWindowSet.java) is in a completely unrelated file to the feature work. The feature's core locus is UnnestRowsFunction.java, UnnestRowsFunctionBase.java (new), UnnestRowsWithOrdinalityFunction.java (new), LogicalUnnestRule.java, and UncollectToTableFunctionScanRule.java — none of which is MergingWindowSet.java. The new SonarQube issues introduced are all in the newly created/modified unnest files (UnnestRowsFunctionBase.java, UnnestRowsWithOrdinalityFunction.java), confirming the feature work is spatially distinct from the fixed TD. The MergingWindowSet.java fix appears to be opportunistic cleanup committed alongside the feature work with no logical connection to UNNEST WITH ORDINALITY support."
FLINK-35293,Improvement,False,high,True,False,10,1,6,True,"The single fixed SonarQube issue (java:S3824 Map.computeIfAbsent in MergingWindowSet.java) is in flink-table/flink-table-runtime, a file completely unrelated to the HiveSource dynamic parallelism inference feature which touched only flink-connector-hive and flink-connector-files. There is no structural or logical connection between MergingWindowSet.java and any of the feature's core files (HiveSource.java, HiveDynamicParallelismInferenceFactory.java, HiveStaticParallelismInferenceFactory.java, etc.). The fix is purely incidental cleanup committed alongside the feature work."
FLINK-26723,Improvement,False,high,False,False,2,1,0,True,"The JIRA fix is entirely contained in SourceCoordinatorContext.java (correcting the exception message by using the actual splits variable instead of null), while the single SonarQube issue fixed is in a completely unrelated file: flink-table/flink-table-runtime/.../MergingWindowSet.java (replacing Map.get()+condition with Map.computeIfAbsent()). There is zero spatial overlap between the feature locus and the TD fix location. No test changes or diff evidence touch MergingWindowSet.java, confirming this was incidental cleanup committed alongside the feature work."
FLINK-38547,Improvement,False,high,False,False,4,1,11,True,"The single fixed SonarQube issue (java:S3824 Map.computeIfAbsent in MergingWindowSet.java) is in flink-table/flink-table-runtime, a file completely unrelated to the protobuf upgrade work which centered on flink-formats/flink-parquet and flink-formats/flink-protobuf. The feature's core locus was PatchedProtoWriteSupport.java (new file), ProtoToRowConverter.java (Syntax enum removal), and BeamTablePythonFunctionRunner.java (GeneratedMessageV3→GeneratedMessage), none of which overlap with MergingWindowSet.java. The fixed TD issue appears to be incidental cleanup committed alongside the protobuf upgrade with no logical connection to the feature work."
FLINK-37511,Improvement,False,high,True,True,44,2,0,True,"The JIRA issue specifically targets JsonPlanGenerator.java to replace custom JSON serialization with proper typed classes (JobPlanInfo.Plan) for OpenAPI compatibility. The SonarQube S3776 fix in JsonPlanGenerator.java directly results from this refactoring: the original method manually wrote JSON using JsonGenerator (high cognitive complexity from nested conditionals and loops), and the rewrite to construct typed Plan/Node objects naturally reduced the complexity from 31 to below 15. The S3824 fix in MergingWindowSet.java is spatially unrelated to the feature work and appears incidental, but the primary structural TD fix in JsonPlanGenerator.java is a direct causal byproduct of implementing the feature. Test changes in JsonGeneratorTest.java and AdaptiveSchedulerTest.java confirm the same methods were restructured as part of the feature."
FLINK-24086,Improvement,False,high,True,False,44,2,3,True,"The two fixed SonarQube issues are: (1) java:S5803 in EmbeddedHaServicesWithLeadershipControl.java — the @VisibleForTesting access of getShutdownStatus was fixed because the diff shows the method's @VisibleForTesting annotation was removed (EmbeddedCompletedCheckpointStore.java diff shows '@VisibleForTesting' removed from getShutdownStatus), making it a direct byproduct of the feature work that restructured EmbeddedCompletedCheckpointStore as part of adding SharedStateRegistry support; (2) java:S3824 in flink-table/flink-table-runtime/.../MergingWindowSet.java — this file has no connection to the checkpoint/SharedStateRegistry changes and is purely incidental cleanup. The primary feature touched CheckpointRecoveryFactory, CompletedCheckpointStore implementations, and SharedStateRegistry wiring, which directly caused the EmbeddedHaServicesWithLeadershipControl fix, while the MergingWindowSet fix is spatially and logically unrelated."
FLINK-19767,Improvement,False,high,True,False,9,1,0,True,"The single SonarQube TD fix is in MergingWindowSet.java (flink-table module), which is completely unrelated to the feature work in flink-runtime slotpool classes (AbstractSlotPoolFactory.java, DefaultSlotPoolFactory.java). The feature introduces an abstract superclass to reduce code duplication between slot pool factories, and the refactoring touches only the slotpool package. The Map.computeIfAbsent() fix in MergingWindowSet.java is purely incidental cleanup with no logical connection to the AbstractSlotPoolFactory improvement."
FLINK-32514,New Feature,False,high,True,False,22,1,0,True,"The single SonarQube fix is in MergingWindowSet.java (replace Map.get() + condition with Map.computeIfAbsent()), which is a flink-table-runtime file completely unrelated to the FLIP-309 backlog checkpointing feature. The feature work is concentrated in CheckpointCoordinator.java, SplitEnumeratorContext.java, SourceCoordinatorContext.java, CheckpointConfig.java, and related connector/scheduler files. MergingWindowSet.java appears nowhere in the diff, confirming the TD fix is purely incidental cleanup committed alongside the feature work with no logical connection to supporting backlog-aware checkpoint intervals."
FLINK-20281,New Feature,False,high,True,False,15,3,5,True,"All three fixed SonarQube issues are in files directly modified for the changelog stream support feature. The two issues in SliceSharedWindowAggProcessor.java (java:S4276 BooleanSupplier and java:S112 generic exception) were fixed as a direct byproduct of the 'Pull Up Attribute' refactoring: the WindowIsEmptySupplier inner class was moved from SliceSharedWindowAggProcessor up to AbstractWindowAggProcessor to enable shared access in SliceUnsharedWindowAggProcessor — this structural change was necessary to support changelog input by enabling empty-window detection in the unshared processor. The java:S3824 fix in MergingWindowSet.java is in a file that is part of the window operator infrastructure being restructured. The code reorganization (moving WindowIsEmptySupplier to the base class, adding indexOfCountStar parameter propagation through the hierarchy) was an integral part of enabling retraction/changelog support, making all three fixes causal byproducts of the feature implementation rather than incidental cleanup."
FLINK-23118,Improvement,False,high,True,True,1,1,1,True,"The single fixed SonarQube issue (java:S1874 in HighAvailabilityOptions.java) flags use of a deprecated `defaultValue` method on `HA_ZOOKEEPER_MESOS_WORKERS_PATH`. This field was entirely deleted from HighAvailabilityOptions.java as a direct consequence of dropping Mesos support (the diff shows the entire `HA_ZOOKEEPER_MESOS_WORKERS_PATH` config option being removed). The TD fix is a natural byproduct of the feature work — removing the Mesos-specific ZooKeeper path configuration eliminated the deprecated API usage, not a deliberate cleanup of unrelated code. The file HighAvailabilityOptions.java is squarely within the feature scope of FLINK-23118."
FLINK-25010,Improvement,False,high,True,True,19,1,7,True,"The single fixed SonarQube issue (java:S1135 TODO comment in HiveSourceFileEnumerator.java) was directly resolved as part of the feature work: the TODO comment about calculating splits according to minNumSplits was located in the old createMRSplits method, which was moved/restructured into the new MRSplitsGetter class during the multi-thread implementation. The code diff shows HiveSourceFileEnumerator.java had its createMRSplits method removed and its logic migrated to MRSplitsGetter.java (where the same TODO now appears as a new issue at line 131), meaning the original TODO-bearing code was eliminated from HiveSourceFileEnumerator.java as a natural consequence of the refactoring. This is a clear causal byproduct of the feature implementation, not incidental cleanup."
FLINK-24741,Improvement,False,high,False,False,3,1,0,True,"The single SonarQube TD fix (java:S3824, Map.computeIfAbsent replacement) is in flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/operators/window/internal/MergingWindowSet.java, which is entirely outside the feature scope. The JIRA issue and all code changes are confined to flink-connectors/flink-connector-files (deprecating FileRecordFormat, updating FileSource, FileRecordFormatAdapter, etc.). MergingWindowSet.java is never touched by the diff, confirming this TD fix is purely incidental cleanup with no logical connection to the FileRecordFormat deprecation work."
FLINK-12364,Improvement,False,high,True,False,63,8,0,True,"The feature work (FLINK-12364) is entirely within flink-runtime checkpoint management files (CheckpointCoordinator, CheckpointFailureManager, CheckpointFailureReason, etc.), while all 8 fixed SonarQube issues are in completely unrelated files: KafkaTableSourceBase.java (deprecated Types usage), CheckpointDeclineException.java (constructor visibility - a file that was deleted, not modified for feature purposes), FieldInfoUtils.java (deprecated Types), FlinkSqlOperatorTable.java (instantiation issues), and MergingWindowSet.java (Map.computeIfAbsent). None of these files are touched by the core CheckpointFailureManager feature logic. The SonarQube fix in CheckpointDeclineException.java appears as a side-effect of that class being deleted entirely as part of refactoring (replacing decline exceptions with CheckpointException), but SonarCloud would count the removed issues as 'fixed', making even this fix a structural cleanup rather than a deliberate TD reduction tied to the new feature's design goals."
FLINK-33759,Improvement,False,high,True,True,4,3,0,True,"All three fixed SonarQube S1186 issues ('empty method body') in ParquetRowDataWriter.java correspond directly to the previously empty `write(ArrayData arrayData, int ordinal)` stub methods in MapWriter, ArrayWriter, and RowWriter — the exact methods that needed to be implemented to fix FLINK-33759 (nested array/map writing). The diff shows these empty stubs were replaced with actual implementations (writeMapData, writeArrayData, and row-writing logic), which is the core feature change. The RefactoringMiner 'Extract Method' detections confirm the structural refactoring that consolidated logic into private helper methods, simultaneously eliminating the empty method violations as a natural byproduct of implementing the feature."
FLINK-12730,Improvement,False,high,True,True,2,4,0,True,"All four SonarQube fixes are in BitSet.java and BloomFilter.java — the exact files at the core of the JIRA work (combining two BitSet implementations). The BYTE_POSITION_MASK field in BitSet.java was removed entirely as part of simplifying the byte-index calculation (replaced by 'index >>> 3'), which also eliminated the S116 naming violation and S1170 static-field violation. Similarly, the inner BitSet class in BloomFilter.java was deleted wholesale during the consolidation, removing the LONG_POSITION_MASK field that carried the same two violations. These TD fixes are direct byproducts of the structural refactoring required to merge the two BitSet implementations — the fields ceased to exist because the feature work eliminated them, not because of deliberate cosmetic cleanup."
FLINK-29496,Improvement,False,high,True,False,5,2,0,True,"Both SonarQube issues (java:S3252) are in AWSUtil.java, which is a core file of the feature implementation — the ASSUME_ROLE credential provider logic was directly modified to add STS endpoint support. The new constant AWS_ROLE_STS_ENDPOINT was added to AWSConfigConstants.java and then referenced in AWSUtil.java; because this new constant is accessed via static import or direct class reference, SonarQube flagged the static access pattern for 'roleCredentialsProvider' and 'AWS_REGION' in the same file as part of the restructuring. The Extract Method refactoring (createStsClient) reorganized the ASSUME_ROLE code block to accommodate the new endpoint configuration, which is the same structural change that triggered or exposed these static access warnings — making them a natural byproduct of the feature work rather than incidental cleanup."
FLINK-32749,Improvement,False,high,True,False,3,1,0,True,"The single SonarQube fix (java:S1488 - immediately return instead of assigning to temporary variable 'catalogManager') is in CatalogManager.java, which was directly modified as part of the feature work. The diff shows the CatalogManager.Builder.build() method was restructured: the call to catalogStoreHolder.open() was moved out (into CatalogStoreHolder.Builder.build() instead), and as a byproduct the temporary variable assignment was eliminated with a direct return. This is a natural structural side-effect of reorganizing the build() method to implement the feature logic, not deliberate cosmetic cleanup."
FLINK-32584,New Feature,False,medium,False,False,7,2,0,True,"The S1192 issue in CatalogManager.java is causally related: the feature work modified setCurrentCatalog() to handle null, which changed the error message from 'Catalog name cannot be null or empty.' to 'Catalog name cannot be empty.' (since null is now valid), reducing the duplicated literal count and resolving the SonarQube violation as a byproduct of the feature logic. The S3824 issue in MergingWindowSet.java is incidental — this file has no connection to the catalog/database unsetting feature described in FLINK-32584 and was not part of the feature's core locus of change (CatalogManager.java, TableEnvironment.java, PlannerContext.java). Overall, 1 fix is causal and 1 is incidental, yielding a mixed but slightly causal picture."
FLINK-13819,Improvement,False,high,True,True,3,1,0,True,"The single SonarQube fix (java:S112 - Replace generic exceptions with specific library exceptions) is in RpcEndpoint.java, which is the core file modified for FLINK-13819. The diff shows the introduction of internalCallOnStart() and internalCallOnStop() methods along with lifecycle state tracking (isRunning field), and the refactoring of onStart()/onStop() from public to protected access - this structural reorganization of the lifecycle methods is the direct locus of the feature work. The generic exception replacement was a natural byproduct of restructuring these lifecycle methods to properly encapsulate the RpcEndpoint state transitions, as the new internal methods needed to handle exceptions in a more specific way. The test changes in RpcEndpointTest.java directly test the new isRunning() state behavior, confirming the TD fix is integrated into the feature implementation rather than being opportunistic cleanup."
FLINK-22639,Improvement,False,high,True,True,1,3,2,True,"All three fixed SonarQube issues (S2095, S3776, S1141) are in ClassLoaderUtil.java, which is the exact file at the core of the JIRA fix. The feature required restructuring getUserCodeClassLoaderInfo() to handle FlinkUserCodeClassLoader/SafetyNetWrapperClassLoader by adding getURLs() delegation, and the developer extracted the URL formatting logic into a separate formatURL() method — this Extract Method refactoring directly reduced cognitive complexity (S3776 fixed) and resolved the nested try block (S1141 fixed); the JarFile resource handling in the extracted method also addressed S2095. The new tests in FlinkUserCodeClassLoadersTest explicitly test ClassLoaderUtil.formatURL() and getUserCodeClassLoaderInfo(), confirming the TD fixes were a natural byproduct of the feature implementation rather than incidental cleanup."
FLINK-12307,Improvement,False,high,True,False,53,2,19,True,"The two fixed SonarQube issues are in FlinkJoinRelType.java (a TODO comment resolved) and MergingWindowSet.java (a Map.computeIfAbsent suggestion), neither of which is a core file touched by the WindowJoin feature work. The feature primarily introduced new files (TimeBoundedStreamJoin, RowTimeBoundedStreamJoin, ProcTimeBoundedStreamJoin, FlinkJoinType, etc.) and refactored SortMergeJoinOperator to use FlinkJoinType instead of the inner SortMergeJoinType enum. The fixed TD issues in FlinkJoinRelType.java and MergingWindowSet.java are not part of any file modified for the WindowJoin translation feature, making both fixes incidental cleanup unrelated to the JIRA objective."
FLINK-34429,Improvement,False,high,False,False,1,1,0,True,"The single fixed SonarQube issue is in flink-table/flink-table-runtime/.../MergingWindowSet.java (a Map.computeIfAbsent() suggestion), which is entirely unrelated to the Kubernetes internal service annotations feature. The feature work is confined to flink-kubernetes files (KubernetesConfigOptions.java, KubernetesJobManagerParameters.java, HeadlessClusterIPService.java, and associated tests). The TD fix in MergingWindowSet.java has no spatial overlap with the feature scope and is clearly incidental cleanup committed alongside the feature work."
FLINK-37482,Improvement,False,high,True,True,9,3,0,True,"All three fixed SonarQube issues are in PrintSinkOutputWriter.java, which is the core locus of the improvement described in JIRA FLINK-37482. The removal of the unused STD_ERR field (java:S1068) and the replacement of the confusing STD_OUT/STD_ERR boolean constants with the more readable isStdErr field directly enabled the cleaner conditional logic (resolving java:S106 issues by making the stream assignment 'stream = isStdErr ? System.err : System.out' more straightforward). These fixes were natural byproducts of the code improvement work — renaming the field from 'target' to 'isStdErr' and eliminating the STD_OUT/STD_ERR constants was the very refactoring the JIRA ticket requested, which simultaneously resolved the SonarQube violations about unused fields and direct System.out/System.err usage patterns detected in the original code structure."
FLINK-21700,New Feature,False,high,False,False,1,1,0,True,"The single SonarQube fix (java:S3824 Map.get() with computeIfAbsent) is in MergingWindowSet.java, which is a table-runtime-blink file completely unrelated to the Yarn delegation token feature. The feature work is confined to SecurityOptions.java, Utils.java, and YarnClusterDescriptor.java. There is no spatial overlap between the fixed TD issue and the feature locus, making this clearly incidental cleanup committed alongside the feature."
FLINK-11618,Improvement,False,high,True,True,92,2,1,True,"Both fixed SonarQube issues (java:S3776 cognitive complexity) are in RoundRobinOperatorStateRepartitioner.java and StateAssignmentOperation.java — the exact core files of the operator state repartition refactoring described in FLINK-11618. The cognitive complexity in RoundRobinOperatorStateRepartitioner dropped from 43 to 26 (still above threshold, hence a new issue at 26) because the method was restructured to handle the new parallelism-unchanged path via extracted methods (collectUnionStates, initMergeMapList, repartitionSplitState, repartitionUnionState as seen in 3 Extract Method detections). StateAssignmentOperation's complexity dropped from 17 to below 15 because the large applyRepartitioner conditional logic was collapsed into a direct delegation to the repartitioner after the interface contract changed. These complexity reductions are direct byproducts of the structural refactoring required to implement the new repartition mechanism, not incidental cleanup."
FLINK-32396,Improvement,False,high,True,True,3,4,2,True,"Three of the four fixed SonarQube issues (java:S1135 TODO comments in FlinkResultSet.java) are directly causal: the feature implemented timestamp/date/time support by replacing TODO-throwing stubs with actual implementations (getDate, getTime, getTimestamp), which inherently resolved those TODO-flagged issues. The fourth fixed issue (java:S3824 in MergingWindowSet.java) is spatially outside the feature scope and is incidental cleanup. The new S3776 complexity issue added in RowDataLocalTimeZoneConverter.java confirms a new, complex method was introduced as the core of this feature, further supporting the causal link between the TODO fixes and the timestamp support work."
FLINK-20658,New Feature,False,high,True,True,2,1,2,True,"The single fixed SonarQube issue (java:S3655 - 'Call Optional#isPresent() before accessing the value') is in SimpleJdbcConnectionProvider.java, the exact file and method (getOrEstablishConnection) that was restructured to implement the JIRA feature. The fix is a direct byproduct: the old code called jdbcOptions.getUsername().get() without checking isPresent(), but the new implementation replaced that entire block with driver.connect() using Properties and jdbcOptions.getUsername().ifPresent(), naturally eliminating the unsafe Optional access as part of restructuring the connection logic. The test changes (SimpleJdbcConnectionProviderTest.java) also target this same method, confirming the TD fix was an organic consequence of the feature implementation rather than deliberate cleanup."
FLINK-19912,Improvement,False,high,True,False,30,3,8,True,"All three fixed SonarQube issues are in files directly modified by the feature: (1) java:S1118 in JsonOptions.java was resolved because the feature required adding new static utility methods and an enum to this class, prompting a private constructor; (2) java:S112 in JsonRowDataSerializationSchema.java was incidentally reduced as the error message was shortened during the map-null-key feature restructuring; (3) java:S5411 in DebeziumJsonFormatFactory.java was fixed as the validation logic for SCHEMA_INCLUDE was moved into DebeziumJsonOptions.java as part of the Extract Class refactoring that created the new *Options classes. The one arguably incidental fix (S5411) was still within a file that was substantially restructured as a necessary part of the feature implementation — the refactoring that extracted CanalJsonOptions, DebeziumJsonOptions, MaxwellJsonOptions was done to organize the new map-null-key configuration options alongside existing ones."
FLINK-34025,New Feature,False,high,False,False,3,1,1,True,"The single fixed SonarQube issue (java:S3824, Map.get() replaced with Map.computeIfAbsent()) is in MergingWindowSet.java under flink-table-runtime, which is entirely outside the feature scope. The feature work is concentrated in flink-runtime REST handler files (DoubleAccumulator.java, AbstractAggregatingMetricsHandler.java, AggregatedMetric.java, MetricsAggregationParameter.java) for adding a data skew aggregation metric to the Flink Dashboard. There is no logical connection between the table windowing operator file and the data skew dashboard feature, making this a clear case of incidental cleanup committed alongside the feature work."
FLINK-19010,Improvement,False,high,False,False,2,1,5,True,"The single fixed SonarQube issue (java:S3824 in MergingWindowSet.java) is in flink-table/flink-table-runtime, a completely different module from the feature work which is entirely in flink-runtime (TaskIOMetricGroup.java, MetricNames.java) and flink-streaming-java (StreamTask.java). The feature adds checkpoint restore time metrics via markTaskInitializationStarted() and getTaskInitializationDuration(), with no logical connection to the Map.computeIfAbsent() replacement in a windowing utility class. The new SonarQube issues introduced are all in TaskIOMetricGroup.java (the feature file), confirming the fixed TD item in MergingWindowSet.java is purely incidental cleanup unrelated to the checkpoint restore metric feature."
FLINK-33221,Improvement,False,high,True,True,3,8,2,True,"All 8 fixed SonarQube issues are in Utils.java and YarnClusterDescriptor.java — exactly the files modified to implement the new admin JVM options feature. The S1874 issues (deprecated getString() calls) and S7158 issues (isEmpty() checks) were fixed as a direct byproduct of the method restructuring: the old code using flinkConfig.getString() with length()>0 checks was replaced wholesale with a new generateJvmOptsString() helper that uses conf.get() (non-deprecated) and the concatWithSpace() method with isEmpty() check. This structural refactoring (Extract Method + Extract And Move Method per RefactoringMiner) was necessary to support the new FLINK_DEFAULT_JVM_OPTIONS, FLINK_DEFAULT_JM_JVM_OPTIONS, and FLINK_DEFAULT_TM_JVM_OPTIONS config options, and the TD fixes emerged naturally from rewriting the JVM options assembly logic rather than as deliberate cleanup."
