jira_id,issue_type,prefactoring_detected,confidence,structural_refactoring,structural_td_fixed,refactoring_count,fixed_count,new_count,diff_available,reasoning
HDDS-11660,Improvement,False,high,True,True,36,2,1,True,"Both fixed SonarQube issues are in OMDBInsightEndpoint.java, which is the core file modified for the JIRA improvement. The COSMETIC java:S2147 (duplicate catch bodies) fix is a direct byproduct of the refactoring that merged the IOException and RuntimeException catch blocks into unified handlers — the diff shows the IOException catch was removed and its logic merged into remaining catches. The STRUCTURAL java:S3776 (cognitive complexity) fix is a causal byproduct of the feature work: the method `getListKeysResponse` was significantly simplified by removing intermediate Map buffering, eliminating the keysFound flag, and restructuring the FSO/OBS key retrieval flow, which naturally reduced cognitive complexity — though a new complexity violation was introduced in a different method at line 1156, confirming the structural refactoring reshuffled complexity rather than deliberately cleaning it."
HDDS-11444,Improvement,False,high,True,True,13,2,3,True,"Both fixed SonarQube issues (java:S1186 in FinalizeNewLayoutVersionCommandHandler.java and RefreshVolumeUsageCommandHandler.java) concern empty method bodies that previously had no implementation. The feature work directly touched these files to add MutableRate-based metrics implementations (opsLatencyMs) to their constructors and to implement getAverageRunTime() and getTotalRunTime() methods — the previously empty or stub-like constructor and metric methods were filled in as a direct consequence of the feature work. This is a causal byproduct: the handlers needed to be refactored to implement consistent metrics, and filling those empty constructors/methods resolved the S1186 violations naturally as part of the implementation."
HDDS-8731,Improvement,False,high,True,False,36,18,3,True,"The feature work (standardizing JvmPauseMonitor to Ratis) primarily touched OzoneManager.java, StorageContainerManager.java, DatanodeStateMachine.java, ReconServer.java, and Gateway.java to swap Hadoop's JvmPauseMonitor for Ratis's. While the SonarQube fixes are spatially co-located (mostly in OzoneManager.java which was heavily modified), the vast majority of the 18 fixed issues are cosmetic cleanups unrelated to the JvmPauseMonitor switch — things like S1612 (lambda to method reference), S1488 (inline variable), S1125 (remove boolean literal), S3706 (stream forEach), S1126 (simplify if-else), S8491 (dangling Javadoc), S1130 (remove thrown exception declaration), and S1172 (unused parameter). Only a handful of fixes are plausible byproducts of the structural refactoring (e.g., making jvmPauseMonitor field final in SCM and OM, and the S3740 generic type fix in DatanodeStateMachine where SCMCommand<?> was parameterized as part of removing old JVM monitor code). The extensive cosmetic cleanup in OzoneManager.java — touching methods and code paths completely unrelated to JvmPauseMonitor — is clearly incidental opportunistic cleanup committed alongside the feature."
HDDS-9008,Improvement,False,high,True,True,67,6,6,True,"The JIRA issue explicitly targets fixing unchecked warnings in TableCache and related code by replacing raw CacheKey/CacheValue type parameters with proper generic type parameters KEY and VALUE. All 6 fixed SonarQube issues (java:S119 naming violations for generic type parameters in TableCache.java, FullTableCache.java, and PartialTableCache.java) are directly in the core files being refactored — the old type parameter names like CACHEKEY and CACHEVALUE violated the naming convention '^[A-Z][0-9]?$', and renaming them to KEY and VALUE as part of the generics cleanup naturally resolved these issues. The new issues introduced at specific line numbers (e.g., line 50 in FullTableCache.java, line 39 in TableCache.java) show the same violations still exist with the new parameter names, meaning the net TD change is zero, but the fixes are causally tied to the restructuring of the type parameters that was the explicit goal of the JIRA ticket."
HDDS-10720,Improvement,False,high,True,True,4,1,0,True,"The single fixed SonarQube issue (java:S135 - reduce break/continue statements in a loop) is in VolumeUsage.java, which is the core file of this feature work. The diff shows the loop in getReserved() was restructured to implement the JIRA requirement (always fall back to the percent-based default instead of returning 0), and as a direct byproduct the 'break' statement inside the loop was eliminated by restructuring the try/catch blocks outside the if-condition. The code restructuring was necessary to implement the feature logic (canonical path matching + unconditional fallback to percent default), and the removal of the break statement was a natural consequence of that restructuring rather than a deliberate TD fix."
HDDS-7473,Improvement,False,high,True,False,5,2,2,True,"The SonarQube delta shows that the two 'fixed' issues (lambda -> method reference in HddsDatanodeService.java and StorageContainerManager.java) were actually replaced by identical new issues at new line numbers — the baseline issues were shifted/re-detected rather than genuinely fixed, indicating a net-zero change. The feature work in HDDS-7473 refactored RatisDropwizardExports.registerRatisMetricReporters to return a List<MetricReporter> and updated callers in HddsDatanodeService.java, StorageContainerManager.java, and OzoneManager.java, but the lambda expressions `() -> isStopped.get()` were preserved unchanged in all three files. The SonarQube 'fixes' are therefore artifacts of line number shifts from the structural refactoring, not genuine remediation of the cosmetic lambda-to-method-reference issue."
HDDS-9018,Improvement,False,high,True,True,3,1,2,True,"The single fixed SonarQube issue (java:S1872 'Use isAssignableFrom instead') in OmMetadataReader.java is directly in the core locus of the feature work: the JIRA refactors IAccessAuthorizer creation, and OmMetadataReader.java had its constructor heavily restructured to remove the old inline authorizer-creation logic (including class comparison via getSimpleName().equals()) in favor of receiving an injected IAccessAuthorizer. The removal of the class-name-based comparison (which triggered S1872) was a natural byproduct of replacing that logic with the new OzoneAuthorizerFactory. The new isNative() method on IAccessAuthorizer further replaces all isinstance/class checks, confirming the fix was structurally caused by the refactoring rather than incidental cleanup."
HDDS-10087,Improvement,False,high,True,True,15,4,0,True,"All four SonarQube issues are in NodeDecommissionManager.java, which is the exact file identified in the JIRA as containing unused code to be cleaned up. The JIRA explicitly calls out removing unused code, and the fixes directly correspond: S1068 (unused 'eventQueue' field), S1172 (unused 'containerManager' parameter), and two S125 issues (commented-out code blocks including '//private ContainerManager containerManager;' and '//this.containerManager = containerManager;') are all part of the intentional cleanup described in the JIRA. The diff shows these removals are the primary purpose of the commit, not incidental side effects of other feature work."
HDDS-12416,New Feature,False,high,True,True,25,60,7,True,"The JIRA explicitly aims to eliminate unused private fields/methods via PMD's UnusedPrivateField check, and the SonarQube delta of 60 fixed issues consists almost entirely of java:S1068 (unused private fields) and java:S1450 (fields that should be local variables) across dozens of files — these are precisely the TD issues the feature was designed to eliminate. The code diff shows systematic removal of unused private fields (e.g., 'volumeSet' in HddsDispatcher, FilePerBlockStrategy, FilePerChunkStrategy; 'flushPosition' in BlockOutputStream; 'conf' in multiple node handlers; 'scmContext' in SCMDeletedBlockTransactionStatusManager) along with constructor parameter cleanup, which is the direct implementation of the feature. The 7 new issues added (java:S1172 unused method parameters) represent cases where removing fields exposed parameters that are also now unused, confirming these changes are causally driven by the feature work rather than incidental cleanup."
HDDS-9348,Improvement,False,high,True,True,15,1,10,True,"The single fixed SonarQube issue (java:S3776 - Cognitive Complexity in DBScanner.java) is directly in the core feature file (DBScanner.java) and was resolved as a natural byproduct of the feature work: the large monolithic displayTable method was split into processRecords and other helper methods (confirmed by RefactoringMiner's 'Extract Method' detection) to implement the new multi-threaded batch processing for improved DB scanning speed. The complexity reduction was a structural side effect of decomposing the method to introduce thread pools, batch processing, and LogWriter coordination — all necessary for the JIRA improvement — rather than a deliberate standalone cleanup."
HDDS-11281,Improvement,False,high,True,True,2,2,0,True,"Both SonarQube issues (java:S2142 - InterruptedException handling) are in ChunkUtils.java, which is the exact file the JIRA improvement targets. The feature replaces the spin-lock `processFileExclusively` method (which used `Thread.sleep` and threw `InterruptedException`) with a Striped ReadWriteLock approach using `AutoCloseableLock`. The removal of the `processFileExclusively` method and its callers that caught `InterruptedException` directly caused the S2142 violations to be resolved — the interrupted exception handling was no longer needed once the sleep-based spin lock was eliminated. This is a direct causal byproduct of the performance optimization, not incidental cleanup."
HDDS-9942,Improvement,False,high,True,False,1,1,0,True,"The JIRA issue is about moving BufferAllocator.java from main/java to the test directory, and the single SonarQube fix (java:S5993 - constructor visibility) is in exactly that file (BufferAllocator.java). Moving the class to the test directory would naturally resolve the constructor visibility issue, since test-only classes are expected to have different access patterns, or the act of restructuring the class during the move led to this fix as a direct byproduct. The RefactoringMiner 'Move Source Folder' detection confirms the structural change, and the fix is causally tied to the feature work rather than being incidental cleanup in an unrelated file."
HDDS-10880,Improvement,False,high,True,False,1,2,3,True,"Both fixed SonarQube issues (java:S5803 in ReconContainerManager.java and ReconPipelineReportHandler.java) flag usage of the @VisibleForTesting 'addPipeline' method. The fix changes the return type of addPipeline from void to boolean and adds duplicate-check logic inside it, meaning callers no longer need the external containsPipeline() guard — this is a direct causal byproduct of the feature work. The old call sites that triggered the S5803 violations were replaced by new call patterns as part of implementing the duplicate-pipeline fix, so the TD removal is a natural side effect of the feature restructuring. The new test 'testDuplicatePipelineHandling' directly covers the modified addPipeline logic, reinforcing the causal link."
HDDS-7117,Improvement,False,high,True,True,16,1,0,True,"The single SonarQube fix (java:S1905 - unnecessary cast to 'byte' in ChunkBuffer.java) occurs in ChunkBuffer.java, which is a core file touched by this feature work implementing MappedByteBuffer reading. The diff shows the exact change: `byte[] buf = new byte[1]; buf[0] = (byte) b;` was replaced with `final byte[] buf = {b};` — this removes the unnecessary cast while also adding `final`, a natural byproduct of cleaning up the method during the broader ChunkBuffer refactoring (which also added null-check logic in `wrap(List<ByteBuffer>)` and adjusted Javadoc). The fix is a direct causal byproduct of restructuring ChunkBuffer.java as part of the MappedByteBuffer feature implementation, not incidental cleanup in an unrelated file."
HDDS-13292,Improvement,False,high,True,True,45,1,0,True,"The JIRA issue explicitly targets changing `<? extends KeyValue>` to `<KeyValue>` (i.e., `Table.KeyValueIterator`) in tests, and the single SonarQube fix (java:S3740 - 'Provide the parametrized type for this generic') in ReconContainerMetadataManager.java is directly caused by this refactoring work. The diff shows the `getContainerTableIterator()` method returning a raw `TableIterator` was removed from the interface and replaced with `getContainerKeyTableForTesting()` returning a properly parameterized `Table<ContainerKeyPrefix, Integer>`, which is precisely what eliminated the raw-type violation. The fix is a direct byproduct of the feature work since the interface method removal was necessitated by the switch to `Table.KeyValueIterator` in the test file `TestReconWithOzoneManagerHA.java`."
HDDS-8090,Improvement,False,high,True,False,16,1,8,True,"The single fixed SonarQube issue (java:S3740 raw generic type in ContainerProtocolCalls.java) was resolved as a direct byproduct of the feature work: the diff shows that getValidatorList() was refactored from returning a mutable ArrayList to returning a Collections.singletonList (now stored as a constant VALIDATORS), and a new toValidatorList() method was introduced — these structural changes to support the retry-other-datanodes feature in getBlock() naturally caused the previously-flagged raw generic to be resolved. The file ContainerProtocolCalls.java is the core locus of the feature (the tryEachDatanode() method, new getBlock() overloads), so spatial overlap is complete. The new issues added (8 raw generics) are an artifact of the newly written code using raw CheckedBiFunction types, confirming the file was heavily modified for the feature rather than cleaned up incidentally."
HDDS-9704,Improvement,False,high,True,True,67,9,1,True,"The JIRA issue explicitly targets removal of @SuppressFBWarnings annotations and fixing the underlying SpotBugs violations. The SonarQube TD fixes in OzoneClientKeyReadWriteListOps.java (S2674, S112, S2737x3, S3740, S2589) are direct results of restructuring that file to fix SpotBugs issues — the diff shows the 'read' call was replaced with IOUtils.readFully (fixing S2674), empty catch blocks were eliminated (fixing S2737), generic types were parameterized (fixing S3740), and redundant conditions were removed (fixing S2589). The S6548 singleton fix in OmSnapshotMetrics.java is causal — the double-checked locking was replaced with MemoizedSupplier, which directly resolves the SpotBugs DC_DOUBLECHECK violation. The S1181 fix in LambdaTestUtils.java is also causal as the 'eventually' method with @SuppressFBWarnings('DLS_DEAD_LOCAL_STORE') was removed entirely. Only the new S1481 issue added (unused 'ignored' variable) is a minor side effect of the IOUtils.readFully refactoring."
HDDS-9937,Improvement,False,high,True,True,79,1,5,True,"The JIRA feature moves the doubleBuffer.add() call from validateAndUpdateCache into handleWriteRequest in OzoneManagerRequestHandler.java, which required removing the OzoneManagerDoubleBufferHelper parameter from all ~70 validateAndUpdateCache overrides across the codebase. The single fixed SonarQube issue (java:S5803 in OMPrepareRequest.java) is directly caused by this refactoring: OMPrepareRequest.validateAndUpdateCache now calls ozoneManager.getOmRatisServer().getOmStateMachine().getOzoneManagerDoubleBuffer() to get the doubleBuffer directly (since it can no longer use the helper parameter), which triggered new @VisibleForTesting violations at line 98. The baseline issue was at an unspecified line and the new issues appear at line 98 in OMPrepareRequest.java - this is a direct consequence of the structural change needed to implement the feature, not incidental cleanup."
HDDS-7329,Improvement,False,high,True,False,18,2,3,True,"Both fixed SonarQube issues are in UsageInfoSubcommand.java, which is the primary file modified for the HDDS-7329 feature (adding hostname support to usageinfo). The S1192 literal duplication issue was fixed as a byproduct of restructuring the printInfo method — the feature split the combined 'IP Address (Hostname)' printf into two separate lines (one for IP, one for Hostname), which changed the count of the duplicated format string from 5 to 4, resolving the old violation while introducing a slightly different new one (4 occurrences at line 138). The S106 System.out issue was similarly affected by the printInfo restructuring. These are genuine causal byproducts: the method was restructured to add hostname display as part of the feature, and the TD changes occurred naturally within that restructuring rather than as deliberate unrelated cleanup."
HDDS-10515,Improvement,True,high,True,True,12,1,3,True,"The fixed SonarQube issue (java:S1135 - TODO comment in OzoneAcl.java) is directly in the core file being refactored by JIRA HDDS-10515. The TODO comment was '// TODO use varargs constructor' on the single-ACLType constructor, and the feature work explicitly removes that constructor and unifies it with the varargs constructor — resolving the TODO as a natural byproduct. The diff shows the constructor removal and the TODO comment deletion happening together in OzoneAcl.java, confirming the TD fix was causally driven by implementing the improvement. The new issues added (S1319 about EnumSet vs Set interface) are in files touched by the migration from BitSet to EnumSet, which is also core to the feature work."
HDDS-13718,Improvement,False,high,False,False,2,1,2,True,"The fixed SonarQube issue (java:S106 - Replace System.out by a logger) is in OzoneVersionInfo.java, which is the exact file the JIRA issue targets for the logo improvement. The fix was a direct byproduct of restructuring the main() method to implement the new ASCII art logo — the old System.out.println call that printed the old logo was removed and replaced with a new one using the LOGO constant, eliminating one S106 violation while introducing a new one at line 80 (the remaining System.out call). The spatial overlap is complete and the TD fix is causally tied to the feature work since the developer had to touch and restructure that exact code block to implement the logo change."
HDDS-13883,Improvement,False,high,True,True,4,6,9,True,"All 6 fixed SonarQube issues are in BaseInsightSubCommand.java and MetricsSubCommand.java, which are the core files modified to implement HTTPS support. The S3655 issues (unsafe Optional access for scmHost/omHost) were resolved because the refactoring of getHost() into getComponentAddress() naturally introduced isPresent() checks as part of the new conditional logic for HTTP vs HTTPS policy. The S1192 duplicate literal 'http://' issue was resolved because the feature replaced hardcoded 'http://' strings with protocol-aware variables (HTTP_SCHEME/HTTPS_SCHEME). The two S112 issues in MetricsSubCommand were resolved as a byproduct of rewriting getMetrics() to use InsightHttpUtils instead of Apache HttpClient, and the S6204 issue (Collectors.toList()) was resolved because the response parsing was rewritten using Arrays.asList(). These fixes are all structural byproducts of the HTTPS feature implementation rather than deliberate standalone cleanup."
HDDS-11238,Improvement,False,high,True,True,4,1,0,True,"The single SonarQube fix (java:S1172, unused parameter 'f' in deleteBucketFromVolume) is in BasicRootedOzoneFileSystem.java, which is the exact core file modified by the JIRA improvement. The fix is a direct causal byproduct: the JIRA work inlined isLinkBucket() and changed deleteBucketFromVolume's signature from (Path f, OFSPath ofsPath) to (Path f, OzoneBucket bucket), and in the process the 'f' parameter became unused — this unused parameter violation was created and then resolved as a natural consequence of restructuring the method to accept a precomputed OzoneBucket rather than recomputing it. The RefactoringMiner detections of Inline Method × 2 and Change Parameter Type × 1 confirm this structural reshaping drove the TD fix."
HDDS-9822,Improvement,False,high,True,True,5,4,0,True,"All 4 SonarQube issues (S1068 unused private fields: user, ip, params, ret) are in AuditMessage.java, which is the exact core file of the JIRA improvement. The feature work restructured AuditMessage to use a MemoizedSupplier for lazy message formatting, which eliminated the need to store these fields as instance variables since they are now captured in the lambda closure. The removal of these fields is a direct byproduct of the refactoring — the fields became unused precisely because the lazy formatting approach no longer requires them to be retained after construction."
HDDS-9641,Improvement,False,high,True,False,2,1,1,True,"The single SonarQube delta involves a S5803 warning about `getVolumesList` usage in HddsVolumeUtil.java — the exact file modified for the parallel loading feature. The 'fixed' issue and the 'new' issue are essentially the same warning at a shifted line number (old line vs. line 93), indicating the warning was not truly fixed but merely moved as a side effect of inserting new code (the CompletableFuture logic and extracted `loadVolume` method). The Extract Method refactoring identified by RefactoringMiner confirms the structural change to `loadAllHddsVolumeDbStore` was driven by the parallel loading feature, not by intent to fix technical debt. The net TD change is zero (1 fixed, 1 new), so no TD was actually removed — this is just line number drift from the feature implementation."
HDDS-9447,Improvement,False,high,True,True,2,1,1,True,"The fixed SonarQube issue (java:S3776 cognitive complexity in OzoneManager.java) is directly in the same file and method as the feature work — getS3VolumeContext() in OzoneManager.java. The Extract Method refactoring detected by RefactoringMiner shows that the original getS3VolumeContext() was split into two methods (overloaded with a boolean skipChecks parameter) to implement the JIRA's optimization of bypassing ACL checks for S3 use case. The complexity fix is a natural byproduct of this method restructuring: the new issue at line 3446 shows complexity increased from 22 to 24 (a net increase), meaning the original issue was 'fixed' only in the sense that the old method location no longer exists — the complexity moved with the refactored code, confirming this is structural churn directly caused by the feature implementation rather than incidental cleanup."
HDDS-7211,Improvement,True,high,True,True,5,28,2,True,"The JIRA explicitly targets KeyManagerImpl.java for dead code removal, and virtually all 28 fixed SonarQube issues are in that exact file. The diff shows the removal of unused private fields (useRatis, preallocateBlocksMax, omId, prefixManager — fixing S1068), removal of unused private methods validateS3Bucket and isKeyEmpty (fixing S1144), removal of an unused local variable partKeyInfoEntry (fixing S1481), removal of a dead code branch (useNewIterator always true — simplifying cognitive complexity S3776), and reduction of constructor/method parameter counts by removing omId and prefixManager parameters (fixing multiple S107 violations). These are all direct causal byproducts of the dead code removal task. The two new issues added are minor and unrelated. The test changes confirm the constructor signature changes propagated to callers, reinforcing the causal link."
HDDS-7342,Improvement,False,high,True,True,9,2,2,True,"Both fixed SonarQube issues are in MultipartCryptoKeyInputStream.java, which is the core locus of the JIRA work. The S3776 cognitive complexity violation was resolved as a direct consequence of moving the crypto boundary alignment methods (adjustReadPosition, adjustNumBytesToRead, getNumBytesToRead) from MultipartCryptoKeyInputStream into OzoneCryptoInputStream — the exact refactoring described in the JIRA. The S1135 TODO comment fix was also in the same block of code that was moved: the TODO about suboptimal byte array copies was relocated to OzoneCryptoInputStream.java (appearing as a new S1135 issue there), confirming the code was moved rather than independently cleaned up. Both TD fixes are natural byproducts of the structural refactoring mandated by the JIRA improvement."
HDDS-10107,Improvement,False,high,True,True,16,1,0,True,"The single SonarQube fix (java:S3706 - replacing .stream().forEach() with .forEach()) is in RocksDatabase.java, which is the exact core file of the JIRA improvement (removing static dbNameToCfHandleMap). The diff shows the offending code 'columnFamilies.values().stream().forEach(f -> f.markClosed())' was removed entirely as part of restructuring the close() method when eliminating the static map and markClosed() pattern — the TD fix is a direct byproduct of the structural refactoring. The entire change is concentrated in RocksDatabase.java and its callsites, confirming spatial overlap and causal relationship."
HDDS-6363,Improvement,False,high,False,False,6,3,0,True,"The JIRA issue is explicitly about updating checkstyle to version 9.3 and fixing the resulting violations across the codebase. All three SonarQube fixes (S1125 'unnecessary boolean literals' in SCMHAUtils.java, InnerNodeImpl.java, and SCMStorageConfig.java) are cosmetic boolean simplifications (e.g., 't == null ? false : true' → 't != null') that are purely checkstyle/style violations fixed as part of the bulk cleanup sweep. The entire diff is a broad formatting and style fix across many unrelated files, not a targeted feature implementation, and none of the SonarQube fixes are byproducts of adding new logic — they are deliberate cleanup driven directly by the checkstyle version upgrade requirement."
HDDS-12749,Improvement,False,high,True,True,19,3,1,True,"The two STRUCTURAL S1640 issues ('Convert this Map to an EnumMap') in StateContext.java and CommandDispatcher.java are directly and causally resolved by the JIRA improvement, which explicitly required replacing Map<Type, Integer> with EnumCounters in exactly these files — the SonarQube fix is a natural byproduct of implementing the feature. The COSMETIC S5803 issue (fixed baseline, new issue added at line 126) in DatanodeQueueMetrics.java is ambiguous — it was fixed and re-introduced at a different line as a side effect of the refactoring changing how getCommandDispatcher() is called, suggesting it is incidental rather than intentionally addressed. Overall, 2 of 3 fixed issues are causally tied to the core feature work of replacing Map with EnumCounters across the statemachine classes."
HDDS-13246,Improvement,False,high,True,True,33,8,0,True,"The JIRA issue explicitly describes changing '? extends KeyValue' to 'KeyValue' in hadoop-hdds, and all 8 SonarQube fixes (java:S4968 and java:S1452 violations about wildcard type usage in Table.java, TypedTable.java, and SchemaOneDeletedBlocksTable.java) are the direct target of this improvement. The code diff shows systematic replacement of 'List<? extends KeyValue<K,V>>' with 'List<KeyValue<K,V>>' and 'List<? extends Table.KeyValue>' with 'List<Table.KeyValue>' across these exact files, which is precisely what the SonarQube rules flagged. The TD fixes are not incidental cleanup but are the primary purpose of the commit, making all 8 issues causally related to the JIRA."
HDDS-11759,Improvement,False,high,True,True,7,33,4,True,"All 33 fixed SonarQube issues are in LegacyReplicationManager.java, which is the exact file deleted as part of HDDS-11759 (Remove LegacyReplicationManager). The TD fixes — including cognitive complexity violations (java:S3776), brain method (java:S6541), constructor parameter count (java:S107), TODO comments (java:S1135), and cosmetic issues — were resolved as a direct consequence of deleting the file entirely, not through deliberate cleanup. The 4 new issues introduced (unused fields in ReplicationManagerMetrics.java from removing legacy-conditional logic) further confirm the causal relationship, as they stem from the same removal operation that left previously-used fields orphaned."
HDDS-7815,Improvement,True,high,True,True,42,4,1,True,"The JIRA extracts an S3 secret manipulation layer by refactoring S3SecretManagerImpl.java (removing unused 'configuration' field - fixing java:S1068), restructuring OmMetadataManagerImpl.java to implement S3SecretStore/S3SecretCache interfaces (fixing java:S3740 for parameterized generics), and refactoring OMSetSecretRequest.java by moving lock management into doUnderLock lambda (fixing java:S1066 as a byproduct of the restructured conditional logic). All three causal fixes occur directly in files that are the core locus of the feature work. The OzoneDelegationTokenSecretManager.java fix (java:S3740 for ConcurrentHashMap parameterization) is also causal as the class was necessarily modified to change s3SecretManager type from S3SecretManagerImpl to S3SecretManager interface. The new java:S1066 issue added in OMSetSecretRequest.java at line 75 indicates a net-neutral cosmetic change, but all fixed issues are spatially and causally tied to the extraction refactoring described in the JIRA."
HDDS-9425,Improvement,False,high,True,True,3,1,3,True,"The fixed SonarQube issue (java:S3776 cognitive complexity in OzoneManagerRatisServer.java) is directly in the core locus of the feature work. The JIRA requires breakdown metrics for OM write paths, and the diff shows that the large methods in OzoneManagerRatisServer.java were split via Extract Method refactoring (e.g., createRaftRequestImpl, submitRequestToRatisImpl, createOmResponseImpl, createOmResponse, submitRequestToRatis, createRaftRequest) to wrap each sub-step with captureLatencyNs() metric instrumentation. This structural decomposition naturally reduced the cognitive complexity of the original method, fixing the S3776 issue as a direct byproduct of instrumenting the write path. The new S3776 violation at line 472 indicates the complexity was redistributed rather than fully eliminated, confirming the complexity reduction was a side effect of the feature restructuring, not deliberate TD cleanup."
HDDS-14104,Improvement,False,high,True,True,10,4,0,True,"All four SonarQube issues were fixed in RequestContext.java, which is the exact file the JIRA improvement targets. The two S107 violations (constructors with 8 and 9 parameters) were eliminated as a direct consequence of deleting the multi-parameter constructors and replacing them with a single Builder-accepting constructor — the core action described in the JIRA. The two S3252 violations (non-static access to Server.getRemoteIp()) were fixed by deleting the getBuilder() convenience methods that contained those calls, which was also explicitly part of the JIRA scope ('delete getBuilder methods'). The test file changes in TestRequestContext.java, TestVolumeOwner.java, and others directly update callsites to use the Builder, confirming the TD fixes are a natural byproduct of the refactoring rather than incidental cleanup."
HDDS-13319,Improvement,True,high,True,True,4,3,2,True,"All three fixed SonarQube issues (java:S6355, java:S1133, java:S1123) are in MetadataKeyFilters.java, which is the sole locus of the JIRA improvement. They all relate to the @Deprecated getDeletingKeyFilter() method, which was entirely removed as part of simplifying KeyPrefixFilter — the removal of that deprecated method is a direct consequence of the refactoring that eliminated the list-based filter design. The RefactoringMiner 'Inline Method' detection and the extensive structural changes (collapsing list-based positive/negative prefix lists into a single prefix+isPositive field) confirm the TD fixes are a natural byproduct of the simplification, not deliberate unrelated cleanup."
HDDS-6804,Improvement,False,high,True,True,5,1,0,True,"The single SonarQube issue fixed (java:S2446 - 'notify' may not wake up the appropriate thread) was in BackgroundPipelineScrubber.java, which is the exact file deleted as part of migrating the scrubber to use the common BackgroundSCMService. The entire class was removed and its logic inlined into PipelineManagerImpl.java using the BackgroundSCMService.Builder pattern, which is precisely the JIRA improvement described. The 'notify()' call in the old runImmediately() method was eliminated as a direct consequence of replacing the custom thread management with the common service framework — the fix is a natural byproduct of the structural refactoring, not an independent cleanup action."
HDDS-7402,Improvement,False,high,True,True,1,2,0,True,"Both fixed SonarQube issues (java:S3740 - raw generic types) are in CommandQueue.java, which is the core file of the feature work. The diff shows that CommandQueue.java was substantially restructured to add the summaryMap (Map<UUID, Map<SCMCommandProto.Type, Integer>>) and the new getDatanodeCommandCount method. The addition of properly parameterized generic types (replacing raw Map/List usages) is a direct byproduct of introducing the new typed summaryMap and refactoring the addCommand/getCommand methods - the developer naturally fixed raw type usage while adding the new parameterized map structures required by the feature. The DEFAULT_LIST removal and replacement with Collections.emptyList() also reflects careful typing during the restructure."
HDDS-10293,Improvement,False,high,False,False,1,1,2,True,"The single fixed SonarQube issue (java:S3398 in ContainerHealthTask.java — 'Move this method into ContainerHealthRecords') is in ContainerHealthTask.java, which is one of the core files modified by this feature. The feature work involved restructuring processContainer() and adding handleNegativeSizedContainers(), which likely altered the method structure enough to resolve the S3398 placement issue as a byproduct. The diff shows ContainerHealthTask.java was substantially modified to add the NEGATIVE_SIZE handling logic, making the TD fix a natural side effect of the feature implementation rather than deliberate cleanup. No TD fixes appear in unrelated files."
HDDS-9902,Improvement,False,high,True,True,17,2,1,True,"Both fixed SonarQube issues (java:S1155 - use isEmpty() instead of size() > 0) are in ECReplicationCheckHandler.java, which is one of the core files modified as part of the JIRA feature work. The diff shows the exact lines changed from 'replicaCount.decommissioningOnlyIndexes(true).size() > 0' to '!replicaCount.decommissioningOnlyIndexes(false).isEmpty()', which was a necessary restructuring to implement the new offline-indexes-ok-after-pending logic. The isEmpty() fix is a direct byproduct of rewriting those conditional checks to support the new offlineIndexesOkAfterPending feature, not incidental cleanup in an unrelated file."
HDDS-6686,Improvement,False,high,True,True,12,4,3,True,"The JIRA feature (leadership check before SASL token verification) required restructuring how leadership checks are performed across OzoneManagerRatisUtils.java, OMAdminProtocolServerSideImpl.java, OMInterServiceProtocolServerSideImpl.java, and S3SecurityUtil.java — exactly the files where TD was fixed. The S1135 TODO fix in OzoneManagerRatisUtils.java was a direct byproduct of inlining/removing the createNotLeaderException method (the TODO comment was inside that removed method). The S5803 violations in OMAdminProtocolServerSideImpl.java and OMInterServiceProtocolServerSideImpl.java were fixed because the refactoring replaced direct calls to omRatisServer.getRaftPeerId() (a @VisibleForTesting method) with calls through the new OzoneManager.checkLeaderStatus() abstraction — a necessary structural change for the feature. The S1135 in S3SecurityUtil.java was partially resolved as the TODO comment about token logging was updated as part of the S3 auth flow changes. Only the S1135 in S3SecurityUtil.java could be considered partially incidental (a cosmetic comment fix), but even it was in a file the feature directly modified."
HDDS-13592,Improvement,False,high,True,True,4,2,1,True,"Both fixed SonarQube issues are in InfoSubcommand.java, the exact file the JIRA targets. The TODO comment (java:S1135) was literally about HDDS-13592 itself ('TODO HDDS-13592: Use ContainerIDParameters#getValidatedIDs...'), so removing it is a direct consequence of implementing the feature. The cognitive complexity reduction (java:S3776) occurred because the feature refactoring removed the printOutput() method (which contained try/catch for NumberFormatException and delegated to printDetails), inlined the break logic, and simplified the execute() loop — structural changes that were necessary to integrate getValidatedIDs() and naturally dropped complexity from 19 to 18. Both TD fixes are causal byproducts of the feature implementation, not incidental cleanup."
HDDS-11578,Improvement,False,high,True,True,2,1,0,True,"The single SonarQube issue fixed (java:S1135 - TODO comment in OzoneConsts.java) is directly and causally resolved by the JIRA work itself: the TODO comment explicitly said 'rename this to OZONE_RATIS_SNAPSHOT_DIR and use it in both SCM and OM', and the diff does exactly that — removing the two separate constants (OM_RATIS_SNAPSHOT_DIR and SCM_RATIS_SNAPSHOT_DIR) and replacing them with the unified OZONE_RATIS_SNAPSHOT_DIR, updating all callsites in SCMHAUtils.java, OzoneManager.java, and OzoneManagerRatisUtils.java. The TODO removal is the direct outcome of implementing the feature, not incidental cleanup in an unrelated file."
